ID;LTL;IFG;Prec;ATL;aPFC;Ins;ACC;PCC;V1;LTL_2;IFG_2;Prec_2;ATL_2;aPFC_2;Ins_2;ACC_2;PCC_2;V1_2
sub-001;0.7542438271604939;0.6435736331569666;0.7938436948853614;0.6971726190476191;0.7318121693121692;0.7175374779541447;0.7918320105820106;0.6119653880070547;0.6479276895943563;0.4982546432795445;0.4928842703993871;0.5061511029624258;0.4864321205693827;0.4769791517090553;0.5042002974150751;0.5121428641329995;0.47629354320628786;0.5022308650525837
sub-002;0.7385085978835979;0.6746307319223986;0.7288910934744268;0.708664021164021;0.6748236331569665;0.7243716931216931;0.7240961199294532;0.7448743386243386;0.6398533950617284;0.5756812630254076;0.53206163075052;0.5228680293345395;0.5484717457267944;0.5605753711567666;0.5687175450517636;0.5279156782416107;0.5439173286593644;0.5538910220599407
sub-003;0.8010361552028219;0.7584600970017638;0.7530864197530864;0.6305390211640212;0.7185295414462082;0.7323082010582012;0.783068783068783;0.6576278659611993;0.6332396384479718;0.4985849248754924;0.48275462865738783;0.5097568498055771;0.4754430002641028;0.5049076976901773;0.49615763424670944;0.5098668860269094;0.49998129989038;0.51697223669712
sub-004;0.6851025132275133;0.7006172839506173;0.7024085097001763;0.6100639329805996;0.6786816578483245;0.736304012345679;0.7024911816578483;0.6708002645502645;0.658344356261023;0.5066024411741262;0.5690547404346332;0.5983843453977876;0.5535429087872584;0.5510078125952935;0.5874556596182156;0.5519282870340761;0.5510179723191055;0.5937330556978457
sub-005;0.7713018077601411;0.7122464726631393;0.7333278218694885;0.6519235008818342;0.6993772045855379;0.7469686948853616;0.7838128306878308;0.6702215608465609;0.6575727513227514;0.5028980886761477;0.5563641826219179;0.5312719699496481;0.4935169162379871;0.5226007422924439;0.5394067016957074;0.5432715986329999;0.5532334649576538;0.5226902182778214
sub-006;0.7917768959435626;0.7701168430335096;0.7741677689594355;0.6271494708994709;0.7697034832451499;0.73831569664903;0.7214781746031745;0.7360559964726632;0.699211860670194;0.5575014482530611;0.5614498219188908;0.5633019018953659;0.5266017961058318;0.5328111118995115;0.5813152075821095;0.5562277955202041;0.5831329835755509;0.5244244379920273
sub-007;0.7054122574955908;0.6551201499118166;0.7269069664902998;0.6534391534391535;0.6998732363315697;0.6792328042328043;0.7670304232804233;0.7417879188712523;0.5756448412698413;0.5325080756603838;0.5319210245021634;0.5333860042491048;0.5436772623681004;0.5288073174338628;0.5326280152271824;0.5316752698905824;0.535110611391865;0.5338036266385938
sub-008;0.80855930335097;0.6748511904761905;0.7701444003527337;0.6745756172839507;0.6559744268077601;0.6962356701940036;0.705081569664903;0.6987709435626103;0.6329640652557319;0.500016707118178;0.5200234385165087;0.5220260907682306;0.5427565990241023;0.5233111771109694;0.5682214930098871;0.5218107827101417;0.5262525362445032;0.48063940142099926
sub-009;0.7841435185185185;0.718639770723104;0.7755731922398589;0.607390873015873;0.6451168430335097;0.6680720899470899;0.720679012345679;0.7036485890652557;0.6304563492063492;0.5448639047611076;0.5338371146293239;0.5528957366791992;0.5379470622572914;0.5221183291412134;0.5243593018590441;0.5157983321653322;0.5335414456006052;0.5300279962145557
sub-010;0.8253417107583774;0.7366622574955908;0.795028659611993;0.6429398148148148;0.7023258377425043;0.7510471781305115;0.7482914462081129;0.7415674603174603;0.6607694003527337;0.5576112489550976;0.5488847386024898;0.5122507899352331;0.5741245468489048;0.5191206927261617;0.5402193429825042;0.5324894531189641;0.5476995075963301;0.48715051035354323
sub-011;0.7488425925925926;0.712990520282187;0.7701444003527336;0.7224977954144621;0.7347883597883598;0.7377645502645502;0.783261684303351;0.7290839947089947;0.6805555555555556;0.5714345614651892;0.5748717706685436;0.5489750702830408;0.5136079615315556;0.5485477706149354;0.5525078398202617;0.5573502479872887;0.5707760866792906;0.5640821246357609
sub-012;0.6841655643738977;0.6495811287477954;0.7364417989417988;0.6330742945326279;0.6207561728395061;0.7170138888888888;0.6849922839506173;0.6485339506172839;0.5047123015873016;0.5669676051426122;0.5226720332830999;0.5258036964764732;0.5700072296191123;0.5390602334685007;0.5587726834066413;0.544762024611476;0.4759054895165199;0.5103520907486964
sub-013;0.5994268077601411;0.6217482363315697;0.6339285714285714;0.49939373897707234;0.49352402998236333;0.6219135802469136;0.6200672398589064;0.6170359347442681;0.6071979717813051;0.5686388897833689;0.5293987231217019;0.5517337151724954;0.5273685164289083;0.5093751413191334;0.5223444554567512;0.5322782619590669;0.5683280066159622;0.5344197818234931
sub-014;0.7201278659611993;0.6841380070546736;0.6930941358024691;0.5782903439153438;0.6297949735449736;0.7295524691358025;0.6700837742504409;0.6732528659611993;0.5586695326278659;0.5305295356923269;0.5065236500542152;0.5084785414026873;0.4873760888795361;0.5031831912108019;0.5366909940857795;0.5131160173070143;0.5483834589008408;0.5065208354708219
sub-015;0.5924272486772486;0.5915454144620811;0.6533289241622574;0.5861441798941799;0.5804122574955909;0.6315035273368605;0.5986827601410935;0.6612378747795415;0.5992614638447972;0.4639035952730683;0.48301640605228613;0.4564628960387859;0.48951930372126184;0.462619249592245;0.4643179947045052;0.4858338239267118;0.45188951605074845;0.4732127463865321
sub-016;0.6507660934744268;0.7106481481481481;0.7232142857142857;0.658206569664903;0.6746582892416226;0.7172619047619048;0.7571373456790124;0.6017416225749559;0.611469356261023;0.5862420520718116;0.5927904613275816;0.5656993756796503;0.5469739727081031;0.5549909346255819;0.5776622747453833;0.564591576005474;0.5726703984553979;0.5471546302342071
sub-017;0.5872740299823633;0.6489748677248677;0.6527502204585538;0.6159611992945326;0.6267361111111112;0.6537698412698412;0.6222442680776015;0.6286926807760141;0.5513392857142857;0.5765194077187866;0.5521778134770039;0.561720683504213;0.5806555096443303;0.5805773483785616;0.5521220460997854;0.5805458297566511;0.5726312453872604;0.544314883963417
sub-018;0.69524360670194;0.6459160052910053;0.6994598765432098;0.5544257054673721;0.578235229276896;0.6988811728395061;0.7102347883597884;0.6556437389770724;0.6315861992945325;0.5835513207279215;0.5764554006792041;0.5473013615155473;0.5600516688412766;0.5674744526796771;0.5893444375161707;0.5676808752179375;0.5760854011532361;0.5233970962233431
sub-019;0.6743000440917107;0.7068727954144621;0.6547067901234568;0.6087962962962963;0.6716820987654322;0.6713789682539683;0.6473489858906526;0.5981040564373898;0.6349757495590829;0.5344288512771921;0.5622617743000128;0.5451202542396253;0.5392683861056822;0.5426023493685709;0.546733490332948;0.5802739068907982;0.5385356557682591;0.5424019173082381
sub-020;0.7234071869488536;0.6716545414462081;0.7348159171075839;0.6832561728395061;0.66793430335097;0.7055776014109347;0.6834766313932981;0.7131558641975309;0.6571593915343915;0.5465643033928144;0.5321773387421548;0.5466478029160756;0.5000911510455197;0.5533498292185783;0.5524354070970465;0.5703203566138204;0.5325227819611498;0.581464131014994
sub-021;0.82418430335097;0.7902336860670194;0.8001267636684304;0.748043430335097;0.8347387566137565;0.7719356261022928;0.84402557319224;0.6775242504409171;0.6832286155202822;0.5255133906444049;0.5053254774375514;0.5101024730414191;0.4968765155945109;0.5337263946968668;0.5207306277824949;0.5165247526592919;0.5341263775951869;0.5279214559719135
sub-022;0.775407848324515;0.7201278659611993;0.7320601851851852;0.673914241622575;0.7439649470899471;0.777557319223986;0.7201003086419753;0.7002590388007054;0.5901951058201058;0.529981175575067;0.5074248408428438;0.5486174022261504;0.4966002521295462;0.4796642803287362;0.5075409816912837;0.5228901044355033;0.5298053597231365;0.5232950196647642
sub-023;0.7503858024691358;0.7265487213403881;0.7243441358024691;0.6560570987654321;0.7142581569664902;0.6949680335097002;0.7018022486772487;0.714754188712522;0.6496086860670195;0.5960902089134825;0.5309353909996058;0.5802694521708475;0.5397891119739898;0.5446016048528278;0.542363510394581;0.5502117300297225;0.5740640515059932;0.6080464849513877
sub-024;0.7478780864197531;0.7142030423280423;0.7500551146384481;0.6432153880070547;0.6760912698412699;0.736166225749559;0.7618496472663139;0.6832010582010581;0.6507936507936508;0.5795386086880675;0.5503505615046173;0.5302065900126083;0.5403137399687056;0.556596636273142;0.5672132440992906;0.5290019639976676;0.5407881130229159;0.540152446628058
sub-025;0.7503306878306878;0.728670634920635;0.7861552028218695;0.6759810405643738;0.6975584215167548;0.6943617724867724;0.7698688271604939;0.7297178130511464;0.6564980158730158;0.5029229918710759;0.50729650927771;0.479454561466365;0.5041993170264817;0.5093925026159538;0.4953915914346973;0.5121948895768853;0.49239674153416446;0.4883118596075467
sub-026;0.7573578042328042;0.7067074514991182;0.7647431657848325;0.5722001763668431;0.7076444003527336;0.7548500881834215;0.7406029541446209;0.6905313051146384;0.6421957671957671;0.5741116600549276;0.5568039794127135;0.5484007879089686;0.5046126085457032;0.5943221393866827;0.5336502070382488;0.5520048391720921;0.5460407156291599;0.5531914954728709
sub-027;0.7243716931216931;0.7508818342151675;0.7110890652557319;0.5754519400352733;0.667906746031746;0.7970954585537918;0.7228009259259259;0.644317680776014;0.6152998236331569;0.5526629409248581;0.5337223269757736;0.5388091540308082;0.5246118438470426;0.5093177102699044;0.5582158225127178;0.5422724396536762;0.5381143098053847;0.5422488186673924
sub-028;0.601410934744268;0.6425540123456789;0.6293264991181658;0.6177799823633157;0.5212191358024691;0.6759259259259259;0.63668430335097;0.6414792768959435;0.6014384920634921;0.5104550502966938;0.518614864408086;0.5228846971989982;0.48220907246135347;0.49571466708098616;0.5383920969892546;0.5269668850138949;0.5229121354901146;0.5383871119867204
sub-029;0.820546737213404;0.8071538800705467;0.8142636684303353;0.6625881834215167;0.8043154761904762;0.7550981040564374;0.8099922839506173;0.7760416666666666;0.6080246913580247;0.5601438793576909;0.5571846851422777;0.5399941445461444;0.5230242282166332;0.5428909485489086;0.5551367775971662;0.5142712879707642;0.5504884957954594;0.5390358594319494
sub-030;0.7763723544973544;0.7489528218694885;0.7736441798941799;0.6313381834215168;0.6215553350970017;0.7671406525573192;0.7412643298059964;0.693452380952381;0.6926807760141094;0.5879696121033301;0.5879434361386386;0.6169693986210579;0.5590749275038372;0.5860484050309639;0.5640272281779191;0.5599359724256565;0.5464460705710336;0.5990229602184804